% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
13 +1.260568189e+05 +1.260568189e+05 +1.261121589e+05 +1.261121589e+05 +1.9259e+00 +3.9938e+00 -4.3035e-01 -3.1174e+00 -1.5415e+00 -4.0875e-01 -3.3520e+00 -4.5357e+00 +1.0794e+00 +1.8901e+00 +3.1965e+00 +2.5796e+00 +2.9457e+00 -2.4681e+00 +1.6880e+00 +1.6451e+00 +2.9462e-01 -1.9333e+00 +8.2441e-02 -2.1561e+00
104 +6.506391102e+04 +6.506391102e+04 +6.511925102e+04 +6.511925102e+04 -2.8738e-01 -2.5236e+00 +4.1215e+00 +3.5346e+00 -1.7677e+00 -4.0369e+00 -2.0772e+00 +1.2299e+00 -2.6406e+00 -8.5765e-01 -2.1595e+00 -6.3568e-01 +7.1520e-01 -4.7357e-01 -9.6353e-01 +1.9823e+00 -1.6219e+00 +3.6272e+00 -2.1448e+00 -5.3236e-01
1584 +5.861477144e+04 +5.861477144e+04 +5.867011144e+04 +5.867011144e+04 -2.4721e+00 +2.6312e+00 -2.1064e-02 +1.1645e-01 -7.4308e-01 -2.3716e+00 +1.4605e-01 +1.2062e+00 -7.4586e-01 +2.7220e+00 -1.3281e+00 +8.9257e-01 -8.1381e-01 -8.7663e-01 -1.4256e+00 +3.5412e+00 +4.9105e+00 -1.6647e+00 -5.7981e-01 -6.4774e-02
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.005071340e+05 +2.005071340e+05 +2.004168040e+05 +2.004168040e+05 +8.7674e-01 +4.9236e-01 +3.2932e+00 +7.9616e-01 -2.9510e+00 -4.2866e-01 +4.7056e+00 +4.8857e+00 +2.2896e+00 -3.0695e+00 +3.2949e+00 -2.4702e-02 -1.5155e+00 +9.2599e-01 +2.0350e+00 +1.2802e+00 -2.1678e+00 -2.0797e+00 +8.5085e-01 +4.7517e+00
18 +8.929591274e+04 +8.929591274e+04 +8.920558274e+04 +8.920558274e+04 +1.3901e+00 +3.0370e-01 +6.9017e-01 -1.6955e+00 -1.4663e+00 +3.7733e+00 -2.9087e+00 +2.9803e-01 -2.4068e+00 +4.8646e-01 -3.2087e+00 +2.6118e+00 +9.9169e-01 +3.0849e+00 -2.0075e+00 +4.7465e-01 +1.8819e+00 +1.5818e+00 -3.1847e+00 -1.4575e+00
940 +6.009144455e+04 +6.009144455e+04 +6.000111455e+04 +6.000111455e+04 +3.1439e+00 -1.1170e+00 +2.2259e+00 +3.4171e-01 +1.5398e+00 +4.8371e-01 +2.6949e+00 +9.2361e-01 -8.7093e-01 -2.7965e+00 -1.7807e+00 +1.6320e+00 -3.6411e+00 +2.8690e+00 -1.8454e+00 +3.1410e+00 -9.4972e-01 +1.4501e+00 -1.1856e+00 -1.3040e+00
3490 +3.196748999e+04 +3.196748999e+04 +3.187715999e+04 +3.187715999e+04 -3.4673e-01 +1.4815e-01 +2.4902e-02 +2.0338e+00 +2.7594e+00 +1.2449e+00 -7.1006e-01 +1.5022e+00 -1.3437e+00 +2.5982e+00 +3.0084e+00 -8.7237e-01 -2.1143e+00 +3.9057e+00 +1.2691e+00 +2.1387e+00 +2.2320e-02 +3.3913e-01 +8.5352e-01 +6.4485e-01
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.604153737e+05 +6.604153737e+05 +6.604809837e+05 +6.604809837e+05 +1.2696e+00 +1.9116e+00 +4.7726e+00 +1.1237e+00 -4.9976e+00 -1.6162e+00 +1.6382e+00 -4.9501e+00 +4.9020e+00 +4.4278e+00 -3.0798e+00 -3.4647e+00 +1.3818e+00 -9.9689e-01 -2.8396e+00 -3.2873e+00 +4.6376e+00 +1.1107e+00 -3.8086e+00 +4.4296e+00
2 +6.084034260e+05 +6.084034260e+05 +6.084690360e+05 +6.084690360e+05 -4.8660e+00 +4.7733e+00 +3.0256e+00 -2.5445e+00 -3.8139e+00 +2.2559e+00 -1.0109e-01 -2.8797e+00 -3.2202e+00 -3.8192e+00 +4.9883e+00 +3.8071e+00 +1.0226e+00 +1.4907e-03 +1.9332e+00 -1.8952e+00 +1.4674e+00 +5.3028e-01 -3.9834e+00 -3.5149e-01
3 +2.135884377e+05 +2.135884377e+05 +2.136540477e+05 +2.136540477e+05 +2.0059e+00 +2.4663e-01 -1.0189e+00 +4.4923e+00 +8.2838e-01 +2.7275e+00 -3.3747e+00 -4.4907e-01 +6.5210e-01 +3.0730e+00 +3.1620e+00 -9.5780e-01 -4.0215e+00 +3.7824e+00 -2.6668e+00 -2.3633e+00 +9.5518e-01 +2.0208e+00 +3.8032e+00 +3.6065e+00
5 +1.583907246e+05 +1.583907246e+05 +1.584563346e+05 +1.584563346e+05 -3.0295e+00 -5.9957e-01 +1.1491e+00 -9.5572e-01 +1.9254e+00 +3.5997e+00 +3.0513e-01 +6.3755e-01 -3.0278e+00 +3.6929e+00 +1.3739e+00 +2.9891e+00 +3.2426e+00 -7.4368e-01 -3.9480e+00 +1.8832e+00 -5.1826e-01 +4.3407e+00 +3.8123e+00 +5.2459e-01
149 +8.425333561e+04 +8.425333561e+04 +8.431894561e+04 +8.431894561e+04 +2.5351e+00 +2.5816e+00 -1.5432e+00 +2.7780e-01 +1.4494e+00 -3.0316e+00 -3.2998e+00 +1.5410e-01 -1.2485e-01 +1.9050e+00 +1.5826e+00 -4.6427e+00 +9.4141e-01 -3.1785e-01 +7.3421e-01 -4.4733e+00 +1.7385e+00 -4.1983e-01 +1.2320e+00 -1.4267e+00
888 +4.283243591e+04 +4.283243591e+04 +4.289804591e+04 +4.289804591e+04 +1.4924e+00 -3.0979e+00 -4.6359e-01 -1.7662e+00 -6.6097e-01 +2.9180e+00 -3.2507e-01 +2.0539e+00 +1.5952e+00 -2.6177e+00 -9.6763e-01 -2.6457e-02 -3.9221e+00 +1.9452e+00 +1.7865e+00 -1.9974e+00 +2.9906e-01 +5.8054e-01 +2.6298e+00 +1.7227e+00
% function evaluation | noise-free fitness - Fopt (-2.900800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.806642751e+05 +1.806642751e+05 +1.803741951e+05 +1.803741951e+05 +1.4998e+00 -2.7713e+00 +2.9128e+00 +6.1207e-01 +1.5205e+00 +3.1107e+00 -1.5572e+00 -2.3781e+00 +2.6453e+00 -4.8649e+00 -3.0943e-02 -1.0050e+00 +7.9239e-01 +2.7223e+00 -4.5758e+00 -1.4944e+00 -4.5941e+00 -3.4777e+00 -2.0416e+00 -4.2788e-01
22 +7.214445531e+04 +7.214445531e+04 +7.185437531e+04 +7.185437531e+04 +2.9904e+00 +3.5330e+00 +3.5554e+00 -4.5247e+00 +1.3422e+00 -4.8942e+00 +2.0263e+00 +1.1476e+00 +1.8174e+00 -1.2210e+00 +9.8220e-01 -6.3652e-01 -1.3187e+00 -1.2766e+00 +2.2948e+00 -3.0108e-01 +4.6818e+00 +1.2006e+00 +1.4735e+00 +2.6123e+00
54 +3.596037288e+04 +3.596037288e+04 +3.567029288e+04 +3.567029288e+04 +1.5953e+00 -7.4381e-01 -1.6425e+00 +1.8156e+00 +5.0346e-01 +9.3485e-01 +2.3591e+00 -2.7545e-01 -1.7770e+00 +2.3373e-01 +2.4091e-01 -4.6006e+00 -4.7758e-01 -5.0023e-01 +3.8254e+00 +8.2845e-01 +5.8951e-01 +6.8767e-01 -2.4199e+00 -5.5482e-01
4092 +2.218620699e+04 +2.218620699e+04 +2.189612699e+04 +2.189612699e+04 +3.5591e-01 +4.9746e+00 +2.1160e+00 -1.7914e+00 -8.6404e-01 -6.1020e-01 +1.6288e+00 +3.3371e+00 -1.1384e+00 +1.5038e+00 +1.3630e+00 -3.2189e-01 -1.4541e+00 +1.9996e+00 +2.8083e+00 +2.4568e+00 +3.0570e+00 +2.4432e+00 +1.1447e+00 +3.5696e+00
% function evaluation | noise-free fitness - Fopt (2.510000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.098819439e+05 +2.098819439e+05 +2.099070439e+05 +2.099070439e+05 -1.4414e+00 +7.9014e-01 -2.6141e+00 +1.1867e+00 -4.3251e-01 +3.2729e+00 +3.0440e+00 +2.1710e+00 -2.0210e+00 +4.3017e+00 +9.4809e-01 +3.8617e+00 -2.9751e+00 -4.2261e+00 +9.0628e-01 -4.2441e+00 +1.7229e+00 +1.2118e+00 -4.2039e+00 -2.6874e+00
13 +1.171105320e+05 +1.171105320e+05 +1.171356320e+05 +1.171356320e+05 -2.3502e+00 -1.8947e+00 +1.1777e+00 +4.5550e-01 +2.0307e-01 +2.1316e+00 -2.7976e+00 -4.0971e-01 +4.9512e+00 -9.7125e-01 +3.4091e+00 -2.9527e+00 +3.8560e+00 +3.5592e-02 +6.5717e-01 -4.5272e+00 -1.9029e+00 -7.0671e-01 +3.3406e+00 -3.7676e-01
70 +7.480795909e+04 +7.480795909e+04 +7.483305909e+04 +7.483305909e+04 +8.0820e-01 +3.0397e+00 +2.9593e-02 +4.9374e+00 -3.2183e+00 -2.2576e-01 +1.6751e+00 +4.3563e+00 -8.5707e-01 +7.3428e-01 +1.4799e+00 +1.6739e+00 +1.6039e-01 -1.4943e+00 -4.7986e-01 -2.1340e+00 +2.1871e+00 -3.7559e+00 -1.8803e+00 -3.1188e+00
444 +5.852471606e+04 +5.852471606e+04 +5.854981606e+04 +5.854981606e+04 -1.9904e+00 -2.8331e+00 -3.2365e+00 +4.2335e+00 -1.0889e+00 -9.6215e-01 +6.3132e-01 -2.5501e+00 +2.4268e-02 -2.6365e-01 -4.4878e-02 +1.2513e+00 -4.1400e-01 +2.0873e+00 -1.4491e+00 -4.4526e-01 +1.1188e-01 -2.7646e+00 +3.0385e+00 -2.7860e+00
730 +3.665277715e+04 +3.665277715e+04 +3.667787715e+04 +3.667787715e+04 +5.8923e-01 -5.8239e-01 +4.0850e-01 -6.0787e-01 +4.7647e+00 +1.6632e+00 +3.4716e+00 -8.5796e-01 +1.0587e+00 -8.3964e-01 +1.7504e+00 -1.7054e+00 -1.6177e+00 -2.8801e+00 -5.1480e-01 -2.3819e+00 +6.7256e-02 -2.4249e+00 +3.6885e+00 +2.3596e+00
% function evaluation | noise-free fitness - Fopt (-8.756000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.160820184e+05 +5.160820184e+05 +5.159944584e+05 +5.159944584e+05 +4.8058e+00 +2.8954e+00 -1.3562e+00 +3.1858e-01 -2.5911e+00 -4.5087e+00 -3.5036e+00 -2.7036e-01 -4.2893e+00 +4.9407e+00 +2.5196e+00 +4.8199e+00 +2.6366e+00 -4.1163e+00 -2.8790e+00 +4.5821e+00 +9.2725e-01 +3.1633e+00 -4.5723e-01 +1.5472e+00
2 +2.152870819e+05 +2.152870819e+05 +2.151995219e+05 +2.151995219e+05 +4.9231e+00 -4.0417e+00 -2.3283e+00 -1.6976e+00 -4.0687e+00 +1.0360e+00 -2.6048e+00 +2.8425e+00 -1.2265e+00 -8.3509e-01 +8.6734e-01 +3.7788e+00 +5.8531e-01 +4.8998e+00 -2.8942e+00 -1.3315e+00 -5.9081e-01 +2.4954e+00 +7.8628e-01 -3.0835e-01
27 +1.236856614e+05 +1.236856614e+05 +1.235981014e+05 +1.235981014e+05 +2.5916e+00 +5.3333e-01 +1.7016e+00 -8.1272e-01 +6.1795e-01 -2.1901e+00 +6.7771e-01 -2.8384e+00 +1.7910e-01 -2.8422e-02 -4.5525e-01 +7.5261e-02 +9.0755e-01 +1.8423e-01 -4.0209e+00 +3.5775e+00 -3.2428e+00 -2.9983e+00 -4.9739e+00 -3.7999e-01
36 +7.679460700e+04 +7.679460700e+04 +7.670704700e+04 +7.670704700e+04 +1.7126e+00 -8.8593e-01 -2.2076e+00 +1.9371e+00 -2.3683e+00 +1.4673e+00 +2.0560e+00 +6.1174e-01 +8.9870e-01 -3.0831e+00 +1.9906e+00 +9.0028e-03 +1.6888e+00 +1.1766e+00 -2.5085e+00 -4.9018e-02 +8.2242e-01 +1.8973e-01 -4.7377e+00 +2.1809e+00
852 +3.294685209e+04 +3.294685209e+04 +3.285929209e+04 +3.285929209e+04 -8.5563e-01 -2.9367e+00 -3.4913e+00 -1.5956e-01 -5.4136e-01 -1.5725e+00 -1.6735e+00 +9.9880e-01 +5.3459e-01 -2.6883e+00 +1.4890e+00 +1.2427e+00 -2.1893e-01 -8.4880e-01 -3.8791e+00 +2.4361e+00 +2.6653e+00 +1.0759e+00 +3.6051e-01 +1.0134e+00
2828 +2.109415538e+04 +2.109415538e+04 +2.100659538e+04 +2.100659538e+04 +1.8906e-01 -1.9172e-01 -1.1500e+00 -1.4967e-02 -1.5398e+00 -2.4950e+00 -2.6403e+00 -1.4422e+00 +8.0357e-01 -1.1750e+00 -6.4988e-01 -1.5895e+00 +1.2098e+00 +5.1974e-01 -3.9120e-02 -1.3434e+00 -1.3141e+00 -1.8474e+00 -6.0865e-02 +3.1869e+00
% function evaluation | noise-free fitness - Fopt (6.007000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.046234774e+05 +2.046234774e+05 +2.046835474e+05 +2.046835474e+05 +1.6348e+00 -2.0390e+00 +4.9197e+00 -1.2416e-01 +2.3693e+00 -3.3584e+00 -4.7323e+00 +2.2375e+00 +2.3125e+00 +9.9443e-01 -2.3430e+00 -3.1941e+00 +1.8296e+00 +5.0850e-01 -2.1588e+00 +2.2533e+00 -1.9002e+00 +1.0048e+00 -4.5054e+00 -1.5832e+00
10 +1.366939355e+05 +1.366939355e+05 +1.367540055e+05 +1.367540055e+05 +3.8064e+00 +6.2474e-01 -2.9356e-02 -3.1234e+00 +9.2438e-01 +7.3734e-01 -1.8774e-01 +1.7295e+00 -5.0543e-01 -8.1710e-01 -2.4488e+00 -1.6222e+00 -4.4166e+00 -2.0582e+00 +2.0444e+00 +2.0848e+00 -8.6563e-01 +3.8224e+00 +1.5678e+00 +2.8796e+00
25 +4.927437299e+04 +4.927437299e+04 +4.933444299e+04 +4.933444299e+04 +2.3172e+00 -2.2375e+00 -1.6303e+00 +1.2985e+00 -2.1161e+00 +2.3455e-01 +6.2408e-01 -2.5503e+00 -9.5132e-01 +1.4891e+00 +1.1479e+00 +1.8556e+00 +2.1159e+00 -7.0938e-02 +1.2033e-01 -1.4410e+00 +9.6879e-01 -1.8001e+00 +1.8706e+00 +4.1487e+00
1740 +1.352765018e+04 +1.352765018e+04 +1.358772018e+04 +1.358772018e+04 -2.5365e+00 -9.2949e-01 +1.2331e+00 +1.6124e-01 +3.7925e-01 +1.7730e+00 +6.4114e-01 +1.9974e+00 +4.1527e-01 -5.3735e-01 -2.1523e-02 -1.3940e+00 +3.1284e+00 +1.7171e+00 -2.5864e+00 -9.0632e-01 +3.3261e+00 +3.5043e-01 -7.3278e-01 -1.0244e+00
% function evaluation | noise-free fitness - Fopt (-1.366300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.790301027e+05 +1.790301027e+05 +1.788934727e+05 +1.788934727e+05 +4.6424e+00 -9.8672e-01 -3.3560e-01 +4.1655e+00 -4.4020e+00 -1.0545e+00 +2.8975e+00 -3.2673e-01 -1.1069e+00 +3.5301e+00 -4.6658e-01 +2.8548e+00 +2.2861e-01 -2.2283e+00 -3.3242e+00 -2.7317e+00 +3.8168e+00 +1.7566e+00 -4.4688e-01 +7.9831e-01
5 +1.421260851e+05 +1.421260851e+05 +1.419894551e+05 +1.419894551e+05 +3.4655e-01 +4.6010e+00 -3.2109e+00 -1.2791e+00 +3.9164e+00 +3.2755e+00 +2.8248e+00 +1.5014e+00 +5.2159e-01 -1.5701e+00 +2.0159e+00 -2.7256e+00 -2.5227e+00 -1.9285e+00 +1.3957e+00 -6.5596e-01 +1.1182e+00 -1.0932e+00 +1.4848e+00 +3.1159e+00
81 +8.344732829e+04 +8.344732829e+04 +8.331069829e+04 +8.331069829e+04 +3.4904e-01 +1.5783e+00 +3.2306e+00 -1.6895e+00 -1.7429e+00 -5.2288e-01 -2.5710e+00 -2.6468e+00 +1.8074e+00 +3.7445e+00 +1.9326e+00 -1.8251e+00 +1.7556e+00 +2.9098e+00 -2.1448e+00 +1.8955e-01 +2.4848e+00 -4.5939e+00 +2.8615e+00 -2.6509e-01
444 +5.613612754e+04 +5.613612754e+04 +5.599949754e+04 +5.599949754e+04 +7.3852e-01 +3.5474e+00 +4.5176e+00 +3.2066e+00 +2.1343e-01 +2.0462e-01 -4.5548e+00 -1.5032e+00 +1.5453e+00 +4.0682e+00 +4.1430e+00 +1.5311e+00 -1.5620e+00 +2.4065e+00 -2.1334e+00 +1.3916e+00 +2.1725e+00 -3.8330e+00 -1.6759e+00 +4.2423e+00
4617 +3.581171562e+04 +3.581171562e+04 +3.567508562e+04 +3.567508562e+04 +6.8658e-01 +1.6014e+00 +2.1194e-01 -2.7775e+00 -3.7553e+00 +1.3611e+00 -2.0172e-01 +9.4433e-01 -1.2615e-01 +2.1057e-01 -2.3815e+00 +7.9932e-01 +9.3482e-01 -2.5999e+00 +2.1984e+00 +2.2144e-01 +2.7283e+00 +7.2291e-01 -2.3579e+00 +2.6319e+00
% function evaluation | noise-free fitness - Fopt (1.639300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.850095604e+05 +3.850095604e+05 +3.851734904e+05 +3.851734904e+05 +2.5584e+00 -3.7857e+00 +3.3525e+00 -4.6956e+00 -1.0831e+00 +1.3387e+00 +3.7106e+00 -1.2431e-01 -1.1661e+00 +4.3659e+00 -1.1708e+00 +3.4013e+00 +3.8964e+00 -2.7794e+00 -8.3435e-01 +7.8214e-01 -4.5424e+00 -3.3090e+00 -3.6111e+00 -2.1649e-02
5 +1.812528539e+05 +1.812528539e+05 +1.814167839e+05 +1.814167839e+05 +1.5123e+00 -3.8371e+00 -5.3365e-01 -3.0403e+00 +3.6052e+00 +2.2683e+00 +6.6249e-01 -6.2744e-02 -3.8300e-01 -4.0795e+00 +2.9262e+00 -2.0959e+00 -6.6372e-01 +6.3639e-01 +4.9804e+00 +3.3900e-01 +4.5729e-01 -9.1609e-01 -2.6145e+00 +4.2529e+00
22 +1.376118304e+05 +1.376118304e+05 +1.377757604e+05 +1.377757604e+05 +2.6659e-01 -4.5478e+00 +3.8847e+00 +3.7671e+00 +1.8183e+00 +3.9510e+00 +1.8183e+00 -1.7450e-01 +2.0396e+00 +2.3946e+00 +1.0613e+00 -2.1153e+00 +6.4400e-02 +1.9738e+00 +2.2565e+00 -3.8433e+00 +2.7992e+00 -2.6584e+00 -9.1483e-01 -4.4284e+00
307 +8.931060526e+04 +8.931060526e+04 +8.947453526e+04 +8.947453526e+04 -6.9451e-01 +3.7646e-01 -4.3007e+00 +2.3807e-01 +1.4268e+00 +1.3226e+00 -2.0137e+00 +4.4254e+00 +1.3831e+00 +8.5992e-01 +2.5173e+00 +3.7559e+00 +6.1897e-01 +3.4601e+00 -8.5400e-01 -2.0889e+00 -3.1392e-01 +1.4828e+00 +2.9970e-01 +1.1060e+00
849 +5.466510893e+04 +5.466510893e+04 +5.482903893e+04 +5.482903893e+04 -2.6098e+00 +2.1435e+00 +3.3877e+00 +1.3030e+00 +1.6246e+00 +2.9857e-01 +1.8040e+00 -1.3283e+00 +1.2598e+00 -9.2483e-01 +3.3865e+00 +2.6058e+00 +3.5163e+00 +9.1148e-02 +1.8331e-01 +2.6481e-01 +6.0449e-01 +2.6572e+00 -3.2819e-01 +3.4520e+00
% function evaluation | noise-free fitness - Fopt (-5.002000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.363730900e+05 +2.363730900e+05 +2.363230700e+05 +2.363230700e+05 -1.9843e+00 -7.9246e-01 -3.0960e+00 -1.6116e+00 +2.1860e-01 +2.4805e+00 +1.6950e+00 -6.3293e-01 -3.8279e+00 +2.2272e+00 -2.6400e+00 -4.8706e+00 -3.3956e+00 +2.9393e+00 +2.6869e+00 -1.5049e+00 +1.0613e+00 +5.2644e-01 -3.1625e+00 +1.8524e+00
5 +1.327711137e+05 +1.327711137e+05 +1.327210937e+05 +1.327210937e+05 -8.3519e-01 -1.4877e+00 +2.5862e+00 +4.0541e+00 +2.1344e+00 +8.8242e-01 +1.3532e+00 -4.8543e+00 +1.3885e+00 +8.3340e-01 -3.9936e+00 +1.8864e+00 +3.4576e+00 -8.3202e-02 -2.7534e+00 +1.0853e+00 +2.6860e+00 -2.0892e+00 +2.2452e+00 -1.1645e+00
38 +8.080706833e+04 +8.080706833e+04 +8.075704833e+04 +8.075704833e+04 +1.9040e-01 -4.4637e+00 +3.0032e+00 -2.6276e+00 -1.0424e+00 -3.4601e-01 -4.1070e+00 +2.9431e-01 -2.2603e+00 -3.4335e+00 +9.3520e-01 -3.5253e-01 +4.8851e+00 -3.8724e-02 +1.2065e+00 +1.9779e+00 +2.5526e+00 -3.8290e+00 +6.1316e-01 +2.4804e+00
78 +5.453923244e+04 +5.453923244e+04 +5.448921244e+04 +5.448921244e+04 -3.9771e-02 -2.9896e+00 -1.9221e+00 -2.7914e+00 +6.3367e-02 +3.3273e+00 -1.4186e+00 -1.5725e+00 +1.0258e+00 +1.4371e+00 -2.1411e+00 -1.7019e+00 +4.8269e+00 +8.0890e-01 +3.0334e+00 -3.3711e-01 +1.9964e+00 +3.0778e+00 -2.0075e-01 +2.2781e+00
% function evaluation | noise-free fitness - Fopt (5.888600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.514048142e+05 +2.514048142e+05 +2.519936742e+05 +2.519936742e+05 -6.7444e-01 -1.0603e+00 -4.3915e+00 -2.8251e+00 +1.4523e+00 -2.5134e+00 -3.6041e+00 -4.3492e+00 -1.8463e+00 -1.7212e+00 +3.1646e+00 +1.7365e+00 +3.2408e+00 -9.6919e-01 -1.6410e+00 +4.6060e+00 +2.9692e-01 +3.6505e+00 -1.8355e-01 +2.2286e+00
9 +1.079221636e+05 +1.079221636e+05 +1.085110236e+05 +1.085110236e+05 +1.7169e+00 -1.0100e-01 -2.4073e+00 +3.1002e-01 -2.8677e-01 -2.3207e+00 +2.2851e+00 +3.4468e+00 -1.8009e+00 -1.3997e-02 -1.2877e+00 +4.1889e+00 -2.6612e+00 -1.0664e+00 +2.0444e+00 -1.1357e+00 +3.3993e+00 -1.2926e+00 +2.9483e+00 +6.0680e-01
