% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4 +2.354443734e+01 +2.354443734e+01 +2.375544373e+02 +2.375544373e+02 +3.8883e+00 +3.6993e+00 +1.1029e+00 -7.6850e-01 -2.7372e+00 +1.2279e-01 +2.1041e+00 -1.3709e+00 -2.1073e+00 -1.2659e+00 +1.7466e+00 -1.8852e+00 -1.9539e+00 +3.5681e+00 -2.3557e+00 -1.3995e+00 +2.0523e+00 +4.4120e+00 +4.1362e+00 -1.0284e+00
624 +1.302343692e+01 +1.302343692e+01 +2.270334369e+02 +2.270334369e+02 -1.6450e+00 -8.6104e-01 -3.6676e+00 -4.8647e+00 -3.0632e-01 -5.8435e-01 -4.5637e+00 -3.7747e+00 +4.6775e+00 -9.1667e-01 +1.6411e+00 +1.1849e+00 +4.1525e+00 +9.6241e-02 +2.8407e-01 -2.4329e+00 +2.2776e+00 -2.9363e+00 -6.4462e-01 -3.2586e-01
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.701297821e+01 +4.701297821e+01 -1.146702179e+01 -1.146702179e+01 -2.5046e+00 -3.8670e+00 +3.5490e+00 +4.1230e+00 -1.3887e+00 +1.5361e+00 +1.2306e+00 +1.4395e+00 +4.3861e+00 -2.5833e+00 +2.0785e+00 +2.1265e+00 -1.2644e+00 -1.3665e+00 +4.5234e-01 +2.1639e+00 +4.6709e-01 +3.9683e+00 +3.7125e+00 +2.2482e+00
4 +3.798058469e+01 +3.798058469e+01 -2.049941531e+01 -2.049941531e+01 +3.0871e+00 -3.9553e+00 -2.7068e+00 -1.5613e+00 +9.9651e-01 -1.4456e+00 -1.8051e+00 -4.4781e+00 -2.7214e+00 -1.8136e+00 -3.8002e+00 +1.9564e+00 +4.8298e-01 -1.6708e-01 +3.3075e-01 +3.9377e+00 -1.7925e+00 -4.1257e+00 +4.6269e+00 +4.4819e+00
26 +2.059828778e+01 +2.059828778e+01 -3.788171222e+01 -3.788171222e+01 +3.4032e+00 +2.6064e+00 -2.5232e+00 +1.3778e+00 +1.3024e+00 -1.2840e+00 -2.2063e+00 -6.2409e-01 -1.6606e+00 -3.0368e+00 +8.2245e-02 -5.4441e-02 -7.7137e-02 +4.2561e-01 +8.2816e-01 -2.3576e-01 -3.7527e+00 +1.8159e+00 -3.9302e+00 +6.8828e-01
526 +1.505190206e+01 +1.505190206e+01 -4.342809794e+01 -4.342809794e+01 -7.2830e-01 +1.6317e+00 +1.3049e+00 -4.7808e-01 -1.1170e-01 +1.5709e+00 +3.4625e+00 +2.6677e+00 +2.0830e+00 +2.5092e+00 +4.6903e+00 -4.5269e+00 -3.1711e+00 +2.5743e+00 +4.2668e+00 -2.7074e+00 +2.5485e+00 +2.2907e+00 -2.4416e+00 +2.5679e+00
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.718170415e+01 +7.718170415e+01 -5.358982959e+02 -5.358982959e+02 +4.5311e+00 -3.5072e+00 -1.7779e-01 -2.1169e+00 -3.1532e+00 +2.6178e+00 -1.1270e+00 +4.2793e+00 +4.6698e+00 -3.6450e+00 +2.2544e+00 -2.4276e+00 -4.9072e+00 +2.0480e-01 +1.2603e+00 +4.8308e+00 +1.6239e-01 +3.8042e+00 +4.2853e+00 -4.1821e+00
4 +4.875797437e+01 +4.875797437e+01 -5.643220256e+02 -5.643220256e+02 +3.6619e+00 +2.2086e+00 +2.0371e+00 -1.8535e+00 -2.8546e+00 +1.9100e+00 -2.9209e+00 -1.5150e+00 +4.8919e+00 +2.2398e+00 +5.1341e-01 +1.6986e+00 -3.5819e+00 +4.1262e+00 +1.0828e+00 +4.1015e+00 -3.8581e+00 +5.5451e-01 +3.4092e+00 -4.4542e+00
6 +2.602863481e+01 +2.602863481e+01 -5.870513652e+02 -5.870513652e+02 -2.4718e+00 -2.2639e+00 +4.1353e+00 +2.6986e+00 -2.0655e+00 -2.1579e+00 -4.1876e-01 +2.7737e+00 +4.3645e-01 -3.7561e+00 +8.1927e-01 -2.9445e+00 +1.0806e+00 +4.6177e+00 -1.7906e-01 +3.6526e-01 -8.8173e-01 +4.1210e+00 -1.1223e+00 +2.1894e+00
145 +2.483508256e+01 +2.483508256e+01 -5.882449174e+02 -5.882449174e+02 +2.1553e+00 +1.9860e+00 +5.1060e-01 -9.2569e-01 -2.7417e+00 +3.3358e+00 -9.6962e-01 +9.2604e-01 -1.5375e-01 -7.4674e-02 +3.7677e+00 +1.1356e+00 -2.7332e-01 -2.5130e+00 +4.9547e-01 +2.7813e+00 -3.2077e+00 -2.4963e+00 +1.7427e-01 +2.8003e+00
2107 +1.504925804e+01 +1.504925804e+01 -5.980307420e+02 -5.980307420e+02 +1.0879e+00 -1.6468e+00 -2.7479e+00 +1.6009e+00 +1.1244e-01 +2.7412e+00 -2.2371e+00 +1.7489e+00 +2.2927e-01 -1.6095e+00 -8.1534e-01 -1.7616e+00 +1.4265e-01 +3.3886e-01 -3.4246e+00 +2.1583e-02 +1.7589e+00 +1.3141e+00 -3.8838e+00 -3.2447e-01
% function evaluation | noise-free fitness - Fopt (-1.852700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.036991631e+02 +1.036991631e+02 -8.157083692e+01 -8.157083692e+01 -3.5130e+00 -1.9711e+00 -3.7751e+00 -1.8776e+00 +8.3739e-01 -2.1196e+00 -4.6049e+00 -4.1139e+00 -4.5832e+00 +1.8184e+00 +4.4734e+00 -3.2913e+00 -3.2575e+00 +2.4466e+00 +4.3892e-01 +4.1301e+00 -4.7469e+00 -4.4036e+00 -4.0337e+00 -2.0913e+00
2 +5.726508294e+01 +5.726508294e+01 -1.280049171e+02 -1.280049171e+02 -4.5895e+00 +4.4879e+00 +4.7155e+00 +2.5490e+00 -1.2997e+00 -4.8938e+00 +1.8644e+00 -1.1556e+00 +7.7063e-01 +1.3459e+00 +4.5991e+00 +2.4754e-01 +3.2948e-01 -5.5461e-01 -1.6403e+00 +2.9717e+00 +4.4449e-01 -1.1276e+00 +3.6585e+00 -6.5117e-01
20 +2.506040142e+01 +2.506040142e+01 -1.602095986e+02 -1.602095986e+02 +2.7725e+00 -4.4082e+00 -2.0222e+00 -1.7629e+00 +5.1715e-01 +3.7118e+00 -1.6123e+00 -4.4424e+00 -2.2104e+00 +1.8055e+00 -2.9331e+00 -1.2787e+00 -1.3895e+00 -3.4198e+00 -1.0439e+00 +2.4878e+00 +2.2068e+00 -1.3285e+00 -2.1545e+00 -7.7337e-03
565 +1.566036422e+01 +1.566036422e+01 -1.696096358e+02 -1.696096358e+02 +6.7575e-01 -6.4202e-01 -3.0278e-01 +3.7027e-01 +4.3502e-01 +2.4074e+00 +2.9636e+00 -7.8229e-01 +1.0699e+00 +8.6479e-01 -1.1957e+00 -1.7658e-02 -1.7699e+00 +5.8881e-01 +6.8872e-01 +2.3429e+00 -1.2574e+00 +3.8118e+00 -2.2398e+00 +1.3788e+00
% function evaluation | noise-free fitness - Fopt (3.747000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.940829684e+01 +4.940829684e+01 +8.687829684e+01 +8.687829684e+01 -3.9777e+00 +4.6279e+00 -4.4719e+00 +1.6058e+00 -9.0554e-02 -3.0365e-01 -1.3502e+00 +1.7372e+00 -3.9277e+00 -3.3635e-01 -2.5683e+00 +1.1729e+00 -7.1489e-01 +4.7422e+00 -4.0918e+00 +2.7214e+00 +3.1177e+00 -2.4239e+00 -4.1831e+00 +3.7300e+00
13 +3.317904276e+01 +3.317904276e+01 +7.064904276e+01 +7.064904276e+01 +1.9111e+00 +3.0465e+00 +3.2017e+00 -4.8840e-01 -8.0945e-01 -1.6216e+00 -3.0307e+00 -2.7145e+00 -4.9930e+00 -2.1326e+00 +1.7116e+00 -1.9796e+00 -2.6904e+00 -2.9995e+00 -4.4416e+00 -7.7172e-01 -2.7643e-01 -1.0593e+00 +1.5680e+00 +2.6761e-01
91 +2.337327564e+01 +2.337327564e+01 +6.084327564e+01 +6.084327564e+01 -1.0236e+00 -1.0691e+00 -4.7688e-01 -3.3726e+00 +4.4530e-01 -2.5800e-01 -2.1518e+00 -4.1558e+00 -2.5951e-01 -3.0868e-02 -2.7280e+00 +9.2474e-01 +2.5534e+00 +2.0753e+00 -4.5658e+00 -2.6267e+00 -1.4409e-01 +2.5599e+00 +4.1063e+00 +1.0247e+00
2304 +1.494602281e+01 +1.494602281e+01 +5.241602281e+01 +5.241602281e+01 +2.3591e+00 -1.1183e+00 -2.2088e+00 +9.5289e-01 +2.2723e+00 -3.8488e+00 +1.4480e+00 +8.1750e-01 -3.3516e+00 +2.3908e+00 +2.5588e+00 +1.8609e+00 -8.8890e-01 -1.0131e+00 -3.7234e-01 +1.3936e+00 -3.0814e+00 -1.0784e+00 -4.5684e+00 -1.5467e+00
% function evaluation | noise-free fitness - Fopt (-3.944700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.763185245e+01 +5.763185245e+01 -3.368381475e+02 -3.368381475e+02 +2.8036e+00 -3.7214e+00 -1.2673e+00 -3.6824e+00 +2.4192e+00 +1.9727e+00 +2.8520e+00 -2.2936e+00 -4.9160e+00 +9.6988e-01 -3.8758e+00 -4.0627e+00 -7.8787e-01 -2.6502e+00 +4.4130e+00 +2.0094e+00 +9.0915e-01 +4.5519e+00 -3.8289e+00 -2.9382e-01
8 +3.817396837e+01 +3.817396837e+01 -3.562960316e+02 -3.562960316e+02 -3.5841e+00 +8.5842e-01 -2.6148e-01 -1.5633e+00 -3.2900e+00 +2.5911e+00 -4.7227e-03 +7.9585e-01 -3.1710e+00 -2.2641e+00 +3.2978e+00 -4.1216e+00 -2.9073e+00 +2.7830e+00 +1.4838e+00 -1.3089e+00 -3.3870e+00 -3.6174e+00 +3.2483e+00 -4.3069e+00
29 +1.867211972e+01 +1.867211972e+01 -3.757978803e+02 -3.757978803e+02 -7.9012e-01 -1.1163e+00 -4.2474e+00 -1.8016e-01 +1.3612e+00 +1.2458e+00 -4.4607e+00 +1.1229e+00 +2.1541e+00 -1.9711e+00 +9.8252e-01 -3.6705e+00 +1.0226e+00 +2.0541e+00 -4.8208e-01 -2.8485e-01 +4.2309e+00 +8.3195e-01 -8.8786e-02 +1.9956e-01
1981 +1.579798403e+01 +1.579798403e+01 -3.786720160e+02 -3.786720160e+02 -2.9242e+00 -1.1240e-01 -9.0399e-01 +6.0370e-01 -3.6315e-01 -4.3864e+00 +1.1825e-02 -3.4866e+00 -1.5600e-01 -3.4870e+00 -2.1308e+00 -1.9553e+00 -2.6357e+00 +2.4323e+00 +9.2031e-01 +9.3639e-02 -7.2219e-01 -2.2786e+00 +5.1794e-01 +1.6353e+00
% function evaluation | noise-free fitness - Fopt (-1.026200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.014035060e+02 +1.014035060e+02 -1.216494016e+00 -1.216494016e+00 -4.9916e+00 +4.8062e+00 -4.4765e+00 -2.3760e+00 -6.8100e-01 -1.2398e+00 -4.5512e+00 +3.5347e+00 +4.4580e+00 -2.4759e+00 +5.1314e-01 +3.6265e+00 +4.4330e+00 +1.4318e+00 +3.0427e+00 +2.8193e-01 +5.2752e-01 -3.2251e+00 +4.0993e+00 +3.4169e+00
2 +5.574553964e+01 +5.574553964e+01 -4.687446036e+01 -4.687446036e+01 -3.4266e+00 +1.1817e+00 +2.0990e+00 +9.8729e-01 +3.5463e+00 +6.3419e-01 +3.1877e+00 +2.0856e-01 -3.0475e-01 -2.6705e+00 +4.5547e+00 -1.9347e+00 +3.2836e+00 +3.9692e+00 +1.7151e+00 +2.5947e+00 +4.0908e+00 -4.1966e+00 -4.9550e+00 -4.4174e+00
3 +3.568161447e+01 +3.568161447e+01 -6.693838553e+01 -6.693838553e+01 +2.9759e+00 +4.2235e+00 +4.7334e+00 -2.7501e-02 +1.0734e+00 +1.9741e+00 -3.7066e+00 -1.8870e+00 +4.0092e+00 -6.8634e-01 -2.2039e+00 -2.7268e+00 +1.1490e+00 +1.2624e+00 -2.5424e+00 +1.5915e+00 +4.2034e+00 -4.0522e+00 +1.9451e+00 -1.9915e+00
67 +2.372773766e+01 +2.372773766e+01 -7.889226234e+01 -7.889226234e+01 +2.6933e-01 +2.5202e+00 +2.7576e+00 -2.1840e+00 +1.4840e-02 -1.8425e+00 +1.9405e+00 +2.2147e+00 -1.9878e+00 -4.7580e-01 +9.8518e-01 -1.0828e+00 -2.0744e+00 -3.5705e-01 -4.7731e+00 -1.6530e+00 -3.6610e+00 +1.6213e+00 +1.2317e-01 +4.8939e+00
692 +1.556698786e+01 +1.556698786e+01 -8.705301214e+01 -8.705301214e+01 +1.6720e+00 +4.2629e-01 +3.9830e+00 +2.9974e+00 -3.9483e+00 -4.6912e-02 -3.8337e-01 +1.6536e+00 +3.6720e-01 +8.7149e-01 +1.1433e+00 -5.4772e-01 -5.2201e-01 +1.5180e+00 -1.9712e+00 -1.7724e+00 +1.8537e+00 -8.9935e-01 +7.8455e-01 -1.5956e+00
% function evaluation | noise-free fitness - Fopt (2.728300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.087156068e+02 +1.087156068e+02 +3.815456068e+02 +3.815456068e+02 +1.3521e+00 +2.1369e+00 +5.7573e-01 +1.7747e-01 -3.9161e+00 -4.6423e+00 +4.5846e+00 -4.5639e+00 +3.0325e+00 +4.8621e+00 +6.2716e-01 +1.1315e+00 +4.8952e+00 +1.2966e+00 -3.9296e+00 -4.4852e+00 -4.1982e+00 -1.2367e-02 +3.7068e+00 +3.2409e+00
2 +5.530945656e+01 +5.530945656e+01 +3.281394566e+02 +3.281394566e+02 -2.5365e+00 -3.4599e+00 -2.5530e+00 +2.9384e+00 +4.4519e+00 +9.0601e-01 -1.0231e+00 +2.8335e+00 -3.4394e+00 +4.0928e-01 -2.3466e+00 -8.1042e-02 -4.2625e+00 +1.1388e+00 -3.7608e+00 +3.3932e+00 +2.8326e+00 +3.5343e+00 +8.4544e-02 +2.8521e+00
3 +2.383230624e+01 +2.383230624e+01 +2.966623062e+02 +2.966623062e+02 -1.1613e+00 +1.1751e+00 -1.2635e+00 -1.0302e+00 +8.1847e-01 +2.3314e+00 +3.7710e+00 +9.3947e-01 +2.3931e+00 +2.3979e+00 +1.1902e+00 -4.3985e+00 +4.7222e-02 -1.6408e-01 +3.7293e+00 -2.5623e+00 +2.9767e+00 -6.7175e-01 -3.3723e+00 +1.2012e-01
779 +1.465111851e+01 +1.465111851e+01 +2.874811185e+02 +2.874811185e+02 -2.2215e+00 +1.9747e+00 -3.2249e+00 -1.3786e+00 +5.9459e-01 +2.9274e-02 -3.2643e-01 +9.9752e-01 +2.3228e+00 +1.9468e+00 +1.0244e+00 -8.6081e-01 +3.9650e+00 -1.8375e+00 -9.8227e-01 +1.0987e+00 -1.8367e+00 -3.0891e+00 -7.0496e-01 -5.3534e-01
% function evaluation | noise-free fitness - Fopt (-3.400000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.936489803e+01 +4.936489803e+01 +4.596489803e+01 +4.596489803e+01 -1.6779e+00 -8.5733e-02 +3.7600e-01 +3.1624e+00 +4.2157e+00 -3.0147e+00 -6.9829e-01 +4.2963e+00 -1.9320e+00 -4.6198e-01 +3.3318e+00 -4.8216e+00 -2.7576e+00 +9.7819e-01 -2.2547e+00 -2.1714e+00 -1.3445e+00 +1.1575e+00 +2.0291e+00 -2.2129e+00
15 +3.660578697e+01 +3.660578697e+01 +3.320578697e+01 +3.320578697e+01 -2.6474e+00 +4.6321e+00 +8.4572e-01 -3.1783e+00 +1.0074e+00 -3.2540e+00 -1.6413e+00 -1.1486e+00 -2.4278e+00 +3.1582e+00 +2.7543e+00 +6.2911e-01 +1.1827e+00 +7.0297e-02 +3.6909e+00 -2.3082e+00 -3.7682e+00 -2.6521e+00 -1.9893e+00 +1.8065e+00
22 +2.032643166e+01 +2.032643166e+01 +1.692643166e+01 +1.692643166e+01 +6.3951e-01 -1.0959e+00 +2.2113e+00 +1.3662e+00 -8.4424e-01 +1.4336e+00 +1.5102e+00 -1.2951e+00 +1.5921e+00 +5.4664e-02 +1.9209e+00 -2.1305e+00 -1.0351e+00 +2.4366e+00 -3.1861e+00 -2.7684e+00 -2.2641e+00 -2.3700e+00 -1.1492e+00 -2.9268e+00
178 +1.546260881e+01 +1.546260881e+01 +1.206260881e+01 +1.206260881e+01 -3.2014e+00 -3.9077e-01 -1.0753e+00 +2.3149e-01 -1.0234e+00 +8.9635e-01 -1.8659e+00 -3.2354e+00 -4.3247e-01 +7.9849e-01 -1.8884e+00 -1.4489e+00 -1.6578e+00 +1.7404e+00 -2.2006e-01 -4.9813e-01 -6.2065e-01 -2.7129e-01 -6.3962e-01 -3.3375e+00
% function evaluation | noise-free fitness - Fopt (-1.851700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.179563667e+01 +3.179563667e+01 -1.533743633e+02 -1.533743633e+02 +2.3864e-01 +4.7728e-01 +1.2405e+00 +7.7110e-01 -3.0587e+00 +4.6394e+00 +4.9397e+00 -1.4026e+00 -2.0687e+00 -9.7638e-01 -3.9590e+00 +1.2398e+00 -1.0463e-01 +3.1889e+00 +3.8463e+00 +2.0716e+00 +1.0057e+00 -3.7344e+00 +1.1863e+00 -3.3576e+00
13 +2.419138796e+01 +2.419138796e+01 -1.609786120e+02 -1.609786120e+02 +5.2707e-01 +1.2809e+00 +1.8159e+00 +2.4232e+00 +4.1627e+00 -1.2824e+00 -8.7895e-01 -1.4254e+00 +3.1978e+00 -1.1606e+00 +1.0080e+00 -7.0337e-01 +3.6209e+00 +2.0503e+00 -2.1135e+00 -2.2497e+00 +2.0263e-01 +3.8435e+00 -7.8780e-02 -3.3720e+00
624 +1.457015302e+01 +1.457015302e+01 -1.705998470e+02 -1.705998470e+02 +9.0073e-01 -1.8629e+00 -3.0193e-01 -1.5893e+00 +1.6380e+00 -7.7082e-01 -8.6650e-01 -2.2148e+00 -2.6288e+00 -1.7731e+00 -1.1814e+00 -2.8607e+00 -3.0067e+00 +3.5100e-01 -2.4654e+00 +2.5644e+00 -3.5029e+00 +4.3660e-01 -2.6604e-01 -7.4709e-01
% function evaluation | noise-free fitness - Fopt (1.013400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.365139705e+01 +5.365139705e+01 +1.549913970e+02 +1.549913970e+02 +6.9208e-01 -3.8374e+00 +3.3343e+00 +1.2204e+00 +2.3455e+00 -6.1287e-01 -3.2434e+00 +1.8084e+00 +3.6363e+00 -1.8746e-01 -4.7568e+00 +1.7029e+00 -4.6243e+00 -1.1345e+00 -4.2262e+00 +7.7470e-01 +2.8628e+00 -4.9764e+00 +2.3636e+00 -2.0592e+00
6 +2.943920320e+01 +2.943920320e+01 +1.307792032e+02 +1.307792032e+02 +3.3228e+00 -1.5605e+00 -1.7285e+00 -3.0266e+00 +3.8616e+00 -2.0561e-01 -1.5887e+00 -2.1455e+00 +2.2851e-01 -3.0159e+00 -1.4257e+00 +2.1869e+00 -1.0916e+00 -3.4434e+00 +2.3203e+00 -1.7109e-01 +4.7429e+00 -3.5824e+00 -2.5010e-01 -6.4325e-01
12 +2.244664635e+01 +2.244664635e+01 +1.237866464e+02 +1.237866464e+02 +4.6006e+00 -1.4414e+00 +6.0317e-01 +1.8400e+00 -8.7662e-01 -2.4195e+00 -3.7744e+00 +1.9266e+00 -3.7629e-01 -8.0156e-01 -4.1447e+00 -3.4759e+00 +9.9454e-02 -7.4549e-01 +1.7457e-02 +3.6484e+00 +2.9172e+00 -2.7075e+00 -2.0917e+00 +1.5991e+00
1120 +1.520507759e+01 +1.520507759e+01 +1.165450776e+02 +1.165450776e+02 +1.6823e+00 +3.5814e-02 -7.1132e-01 -2.7876e+00 +3.3743e-01 -7.0213e-01 +1.5735e+00 -2.1580e-01 -6.9388e-01 -2.4367e+00 +5.3489e-01 -7.1773e-01 +4.7827e+00 -2.1932e+00 +3.3022e-01 +6.2930e-01 +6.2596e-01 +3.1782e+00 +1.0155e+00 +3.9165e+00
% function evaluation | noise-free fitness - Fopt (-2.400000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.828159131e+02 +1.828159131e+02 +1.804159131e+02 +1.804159131e+02 +1.0131e+00 -1.4548e+00 -4.9147e+00 -3.7521e+00 -3.1149e+00 +3.2770e+00 -4.9049e-01 +4.9229e-01 -5.0752e-01 +4.4088e+00 -3.1310e+00 -4.9972e+00 +3.9082e+00 -3.3788e+00 +6.0061e-01 +1.1177e+00 +4.9895e+00 -4.6579e+00 +3.3244e+00 -1.0954e+00
2 +7.740811069e+01 +7.740811069e+01 +7.500811069e+01 +7.500811069e+01 -3.8205e-01 -2.1398e+00 +2.6224e+00 +3.6738e+00 -2.5551e+00 +4.6735e+00 +1.2141e-01 -4.6556e+00 +1.7345e-01 -4.8227e+00 +3.7977e+00 -3.3369e+00 +3.7681e+00 -4.4722e+00 -4.6908e+00 -2.7548e-01 -2.2025e+00 +1.2902e+00 +2.5191e+00 -3.1881e+00
3 +4.229384729e+01 +4.229384729e+01 +3.989384729e+01 +3.989384729e+01 -2.0370e+00 -4.6215e-01 +2.4123e-01 -2.1780e+00 +3.3240e+00 -3.5458e-01 +3.0817e+00 -4.2483e+00 +1.0890e+00 +4.0661e+00 -3.9636e+00 +4.8799e-02 +9.0053e-01 -1.5496e+00 +2.2590e+00 +4.9642e+00 +1.9770e-01 +1.0684e+00 -1.4001e+00 -1.1643e-01
9 +3.886084999e+01 +3.886084999e+01 +3.646084999e+01 +3.646084999e+01 -1.4863e+00 +9.9260e-01 +2.8909e+00 +7.1596e-01 +1.2453e+00 +3.0872e+00 -4.4153e+00 +4.2953e+00 +5.5050e-01 +4.1589e+00 +1.4666e+00 +1.4527e-01 +4.9710e+00 +6.8640e-01 -2.4780e+00 +1.5342e+00 -3.2416e+00 -4.7494e+00 -6.8324e-01 -6.8836e-01
34 +1.750187375e+01 +1.750187375e+01 +1.510187375e+01 +1.510187375e+01 +4.2677e+00 -1.5020e+00 -3.1226e+00 +1.7645e+00 +1.9593e+00 -1.7961e+00 +4.2926e-01 -6.3459e-01 -1.2464e+00 +3.0685e+00 +8.7955e-01 +7.9898e-01 +1.7175e+00 -3.6396e+00 +2.0498e+00 -3.5013e+00 +5.3324e-01 -1.1546e+00 +1.4066e+00 -6.4532e-01
1198 +1.536622753e+01 +1.536622753e+01 +1.296622753e+01 +1.296622753e+01 +8.5220e-01 -1.9841e+00 +8.0393e-01 +2.6983e-01 -2.6431e+00 +1.8480e-01 +2.1389e+00 +1.2907e+00 -1.6487e-01 -1.9600e+00 -4.2158e+00 +9.6479e-01 +1.4862e+00 -1.8459e+00 +2.9890e-01 -8.7681e-01 -1.5984e+00 +2.1158e+00 +1.2208e+00 +4.1882e-01
% function evaluation | noise-free fitness - Fopt (-2.778000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.795335189e+01 +8.795335189e+01 +6.017335189e+01 +6.017335189e+01 +4.9004e+00 +6.1007e-01 -4.7016e+00 -1.1024e+00 +3.9494e+00 -3.1745e+00 -4.8274e+00 +1.3624e+00 -2.2546e+00 +4.5737e+00 -3.0794e+00 -7.3216e-01 +4.1222e+00 +2.7020e+00 -3.7422e+00 +1.5682e+00 +2.0225e+00 -2.8857e+00 +4.2093e+00 +1.6668e+00
